timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-02 13:20:00,23.46,47.78,145.2,0,0,0
2025-01-02 13:25:00,23.22,46.12,154.4,0,0,0
2025-01-02 13:30:00,23.74,45.02,142.4,0,0,0
2025-01-02 13:35:00,24.27,42.38,158.4,0,0,0
2025-01-02 13:40:00,23.33,42.87,149.5,0,0,0
2025-01-02 13:45:00,24.09,44.39,160.6,0,0,0
2025-01-02 13:50:00,23.6,43.78,158.2,0,0,0
2025-01-02 13:55:00,23.48,44.63,154.3,0,0,0
2025-01-02 14:00:00,23.84,45.11,157.6,0,0,0
2025-01-02 14:05:00,23.4,46.06,163.4,0,0,0
2025-01-02 14:10:00,23.65,44.86,160.5,0,0,0
2025-01-02 14:15:00,23.34,45.97,162.5,0,0,0
2025-01-02 14:20:00,24.94,45.13,168.8,0,0,0
2025-01-02 14:25:00,23.98,41.05,150.1,0,0,0
2025-01-02 14:30:00,23.62,43.12,164.8,0,0,0
2025-01-02 14:35:00,24.09,44.71,155.7,0,0,0
2025-01-02 14:40:00,23.93,42.58,149.1,0,0,0
2025-01-02 14:45:00,23.88,46.2,145.2,0,0,0
2025-01-02 14:50:00,24.3,48.06,149.1,0,0,0
2025-01-02 14:55:00,24.38,47.44,152.8,0,0,0
2025-01-02 15:00:00,23.73,44.57,145.8,0,0,0
2025-01-02 15:05:00,23.71,47.98,152.4,0,0,0
2025-01-02 15:10:00,23.86,45.3,136.1,0,0,0
2025-01-02 15:15:00,22.84,44.33,142.1,0,0,0
2025-01-02 15:20:00,23.23,43.77,134.9,0,0,0
2025-01-02 15:25:00,24.67,44.4,142.3,0,0,0
2025-01-02 15:30:00,24.8,44.22,144.5,0,0,0
2025-01-02 15:35:00,23.84,45.34,137.9,0,0,0
2025-01-02 15:40:00,24.24,45.32,127.3,0,0,0
2025-01-02 15:45:00,24.1,45.01,141.9,0,0,0
2025-01-02 15:50:00,25.47,45.87,144.0,0,0,0
2025-01-02 15:55:00,24.47,47.38,145.0,0,0,0
2025-01-02 16:00:00,23.83,46.9,150.6,0,0,0
2025-01-02 16:05:00,23.4,42.03,140.6,0,0,0
2025-01-02 16:10:00,23.06,39.89,151.1,0,0,0
2025-01-02 16:15:00,23.94,46.87,155.5,0,0,0
2025-01-02 16:20:00,23.44,42.27,142.4,0,0,0
2025-01-02 16:25:00,23.08,44.55,154.7,0,0,0
2025-01-02 16:30:00,23.45,42.66,152.2,0,0,0
2025-01-02 16:35:00,23.21,41.4,155.9,0,0,0
2025-01-02 16:40:00,24.56,46.08,159.3,0,0,0
2025-01-02 16:45:00,24.13,46.52,156.2,0,0,0
2025-01-02 16:50:00,23.66,43.85,156.0,0,0,0
2025-01-02 16:55:00,24.37,39.82,160.0,0,0,0
2025-01-02 17:00:00,23.64,43.91,154.6,0,0,0
2025-01-02 17:05:00,23.13,45.78,154.4,0,0,0
2025-01-02 17:10:00,24.29,42.04,162.7,0,0,0
2025-01-02 17:15:00,23.76,45.37,152.7,0,0,0
2025-01-02 17:20:00,22.94,44.97,160.7,0,0,0
2025-01-02 17:25:00,23.32,46.16,158.3,0,0,0
2025-01-02 17:30:00,22.94,45.24,145.8,0,0,0
2025-01-02 17:35:00,22.65,43.05,149.4,0,0,0
2025-01-02 17:40:00,23.76,47.39,157.0,0,0,0
2025-01-02 17:45:00,24.21,44.68,144.3,0,0,0
2025-01-02 17:50:00,22.51,44.95,145.1,0,0,0
2025-01-02 17:55:00,23.45,43.13,148.0,0,0,0
2025-01-02 18:00:00,22.8,44.11,148.0,1,0,0
2025-01-02 18:05:00,22.83,43.23,141.5,1,0,0
2025-01-02 18:10:00,22.73,44.65,138.6,0,0,0
2025-01-02 18:15:00,22.55,48.42,147.9,0,0,0
2025-01-02 18:20:00,22.95,42.26,148.9,0,0,0
2025-01-02 18:25:00,22.46,41.77,144.9,0,0,0
2025-01-02 18:30:00,22.96,47.94,140.5,0,0,0
2025-01-02 18:35:00,22.75,44.58,136.5,0,0,0
2025-01-02 18:40:00,22.6,43.66,137.1,0,0,0
2025-01-02 18:45:00,22.21,47.08,144.9,0,0,0
2025-01-02 18:50:00,22.32,43.79,145.7,0,0,0
2025-01-02 18:55:00,22.93,48.65,152.1,0,0,0
2025-01-02 19:00:00,22.75,75.15,150.0,0,0,0
2025-01-02 19:05:00,21.95,69.74,141.0,0,0,0
2025-01-02 19:10:00,22.43,74.49,155.6,0,0,0
2025-01-02 19:15:00,22.7,68.09,147.2,0,0,0
2025-01-02 19:20:00,21.43,69.65,152.0,0,0,0
2025-01-02 19:25:00,22.48,69.94,156.8,0,0,0
2025-01-02 19:30:00,21.82,75.34,166.9,0,0,0
2025-01-02 19:35:00,22.37,74.14,173.7,0,0,0
2025-01-02 19:40:00,21.64,73.99,162.1,0,0,0
2025-01-02 19:45:00,21.06,67.93,158.7,0,0,0
2025-01-02 19:50:00,21.09,71.99,162.6,0,0,0
2025-01-02 19:55:00,21.86,69.96,164.4,0,0,0
2025-01-02 20:00:00,21.91,49.03,158.0,0,0,0
2025-01-02 20:05:00,21.26,45.27,167.9,0,0,0
2025-01-02 20:10:00,21.97,44.27,159.1,0,0,0
2025-01-02 20:15:00,20.75,45.37,159.2,0,0,0
2025-01-02 20:20:00,21.49,42.31,158.6,0,0,0
2025-01-02 20:25:00,20.85,43.06,155.8,0,0,0
2025-01-02 20:30:00,21.07,47.4,156.1,0,0,0
2025-01-02 20:35:00,21.35,43.69,147.0,0,0,0
2025-01-02 20:40:00,20.83,42.91,145.5,0,0,0
2025-01-02 20:45:00,21.0,46.07,141.0,0,0,0
2025-01-02 20:50:00,21.63,47.37,147.1,0,0,0
2025-01-02 20:55:00,20.78,46.44,147.3,0,0,0
2025-01-02 21:00:00,21.42,46.99,144.5,0,0,0
2025-01-02 21:05:00,20.37,43.49,149.5,0,0,0
2025-01-02 21:10:00,21.13,42.16,140.4,0,0,0
2025-01-02 21:15:00,21.52,48.0,143.4,0,0,0
2025-01-02 21:20:00,19.5,44.35,134.6,0,0,0
2025-01-02 21:25:00,20.27,44.5,138.3,0,0,0
2025-01-02 21:30:00,20.9,47.66,144.3,0,0,0
2025-01-02 21:35:00,20.44,46.11,146.0,0,0,0
2025-01-02 21:40:00,20.66,45.91,141.5,0,0,0
2025-01-02 21:45:00,20.11,49.33,144.0,0,0,0
2025-01-02 21:50:00,20.39,43.71,138.3,0,0,0
2025-01-02 21:55:00,20.21,46.86,145.8,0,0,0
2025-01-02 22:00:00,20.81,45.11,153.9,0,0,0
2025-01-02 22:05:00,20.29,45.54,154.1,0,0,0
2025-01-02 22:10:00,20.27,48.06,155.5,0,0,0
2025-01-02 22:15:00,19.83,46.02,154.9,0,0,0
2025-01-02 22:20:00,19.73,46.08,156.2,0,0,0
2025-01-02 22:25:00,19.7,47.15,154.2,0,0,0
2025-01-02 22:30:00,20.05,44.27,162.1,0,0,0
2025-01-02 22:35:00,19.58,43.32,161.5,0,0,0
2025-01-02 22:40:00,19.88,42.91,162.3,0,0,0
2025-01-02 22:45:00,20.71,41.07,157.4,0,0,0
2025-01-02 22:50:00,20.05,49.11,149.1,0,0,0
2025-01-02 22:55:00,19.39,42.79,164.8,0,0,0
2025-01-02 23:00:00,20.1,44.56,156.1,0,0,0
2025-01-02 23:05:00,19.24,44.45,153.1,0,0,0
2025-01-02 23:10:00,18.37,45.61,159.5,0,0,0
2025-01-02 23:15:00,18.83,46.63,152.6,0,0,0
2025-01-02 23:20:00,18.34,46.72,158.1,0,0,0
2025-01-02 23:25:00,19.05,43.83,154.1,0,0,0
2025-01-02 23:30:00,19.18,44.67,152.7,0,0,0
2025-01-02 23:35:00,19.96,45.57,140.6,0,0,0
2025-01-02 23:40:00,19.24,44.5,151.8,0,0,0
2025-01-02 23:45:00,18.91,48.21,145.5,0,0,0
2025-01-02 23:50:00,19.39,45.98,140.9,0,0,0
2025-01-02 23:55:00,17.82,46.47,142.4,0,0,0
2025-01-03 00:00:00,19.0,46.33,131.9,0,0,0
2025-01-03 00:05:00,19.22,47.35,142.3,0,0,0
2025-01-03 00:10:00,18.05,45.36,134.9,0,0,0
2025-01-03 00:15:00,19.32,42.41,133.3,0,0,0
2025-01-03 00:20:00,18.87,45.8,132.9,0,0,0
2025-01-03 00:25:00,18.45,43.7,146.8,0,0,0
2025-01-03 00:30:00,18.94,43.94,139.1,0,0,0
2025-01-03 00:35:00,19.72,46.17,151.2,0,0,0
2025-01-03 00:40:00,18.63,47.48,142.4,0,0,0
2025-01-03 00:45:00,18.63,45.04,138.2,0,0,0
2025-01-03 00:50:00,18.24,45.62,142.9,0,0,0
2025-01-03 00:55:00,18.01,48.4,156.5,0,0,0
2025-01-03 01:00:00,18.82,45.48,151.3,0,0,0
2025-01-03 01:05:00,17.94,50.2,151.1,0,0,0
2025-01-03 01:10:00,18.37,46.13,156.2,0,0,0
2025-01-03 01:15:00,18.07,41.48,159.4,1,0,4
2025-01-03 01:20:00,18.52,46.51,163.7,0,0,0
2025-01-03 01:25:00,18.42,45.76,166.2,0,0,0
2025-01-03 01:30:00,18.75,47.58,157.8,0,0,0
2025-01-03 01:35:00,17.95,46.35,153.3,0,0,0
2025-01-03 01:40:00,18.05,44.72,157.9,0,0,0
2025-01-03 01:45:00,17.67,42.55,160.9,0,0,0
2025-01-03 01:50:00,17.92,44.58,154.1,0,0,0
2025-01-03 01:55:00,18.31,43.3,153.2,0,0,0
2025-01-03 02:00:00,18.48,43.84,158.5,0,0,0
2025-01-03 02:05:00,17.62,46.18,155.1,0,0,0
2025-01-03 02:10:00,18.51,48.34,153.9,0,0,0
2025-01-03 02:15:00,18.74,45.79,148.2,0,0,0
2025-01-03 02:20:00,18.25,42.61,149.0,0,0,0
2025-01-03 02:25:00,18.97,45.89,143.7,0,0,0
2025-01-03 02:30:00,17.64,47.39,151.1,0,0,0
2025-01-03 02:35:00,17.4,43.78,150.1,0,0,0
2025-01-03 02:40:00,17.12,44.73,134.3,0,0,0
2025-01-03 02:45:00,18.75,45.03,137.6,0,0,0
2025-01-03 02:50:00,18.33,43.43,133.7,0,0,0
2025-01-03 02:55:00,17.97,46.3,137.2,0,0,0
2025-01-03 03:00:00,18.14,44.76,139.7,0,0,0
2025-01-03 03:05:00,17.44,45.84,132.8,0,0,0
2025-01-03 03:10:00,19.23,43.23,135.7,0,0,0
2025-01-03 03:15:00,18.07,44.13,135.8,0,0,0
2025-01-03 03:20:00,18.07,46.44,142.8,0,0,0
2025-01-03 03:25:00,18.38,44.25,143.2,0,0,0
2025-01-03 03:30:00,18.27,48.45,140.6,0,0,0
2025-01-03 03:35:00,18.15,44.2,146.7,0,0,0
2025-01-03 03:40:00,17.65,45.45,144.8,0,0,0
2025-01-03 03:45:00,18.29,46.87,148.0,0,0,0
2025-01-03 03:50:00,19.01,42.16,159.5,0,0,0
2025-01-03 03:55:00,18.76,41.48,159.6,0,0,0
2025-01-03 04:00:00,18.9,41.95,148.1,0,0,0
2025-01-03 04:05:00,17.86,47.53,160.3,0,0,0
2025-01-03 04:10:00,17.64,43.9,161.5,0,0,0
2025-01-03 04:15:00,18.1,50.12,152.8,0,0,0
2025-01-03 04:20:00,18.21,43.87,163.4,0,0,0
2025-01-03 04:25:00,18.75,45.37,167.5,0,0,0
2025-01-03 04:30:00,17.38,48.08,154.4,0,0,0
2025-01-03 04:35:00,19.02,49.01,155.2,0,0,0
2025-01-03 04:40:00,18.2,49.12,164.4,0,0,0
2025-01-03 04:45:00,18.1,47.42,159.9,0,0,0
2025-01-03 04:50:00,17.83,47.05,160.2,0,0,0
2025-01-03 04:55:00,17.54,46.19,157.8,0,0,0
2025-01-03 05:00:00,18.81,46.56,156.5,0,0,0
2025-01-03 05:05:00,18.47,43.9,146.3,0,0,0
2025-01-03 05:10:00,17.82,43.36,156.4,0,0,0
2025-01-03 05:15:00,17.86,44.99,155.2,0,0,0
2025-01-03 05:20:00,18.37,44.66,146.4,0,0,0
2025-01-03 05:25:00,19.42,44.09,145.6,0,0,0
2025-01-03 05:30:00,18.49,46.39,136.6,0,0,0
2025-01-03 05:35:00,17.91,46.91,145.4,0,0,0
2025-01-03 05:40:00,18.58,45.18,144.6,0,0,0
2025-01-03 05:45:00,18.61,47.96,140.5,0,0,0
2025-01-03 05:50:00,17.44,42.72,145.9,0,0,0
2025-01-03 05:55:00,18.81,44.61,138.3,0,0,0
2025-01-03 06:00:00,18.76,43.57,142.9,0,0,0
2025-01-03 06:05:00,19.27,41.27,135.4,0,1,5
2025-01-03 06:10:00,19.9,44.83,141.1,0,1,5
2025-01-03 06:15:00,19.59,84.76,141.4,0,1,5
2025-01-03 06:20:00,18.94,88.03,144.6,0,0,0
2025-01-03 06:25:00,18.57,46.26,143.1,0,0,2
2025-01-03 06:30:00,20.46,42.95,146.0,0,0,0
2025-01-03 06:35:00,19.26,48.71,152.5,0,0,0
2025-01-03 06:40:00,19.29,47.44,148.0,0,0,0
2025-01-03 06:45:00,19.32,46.16,144.0,0,0,0
2025-01-03 06:50:00,19.49,44.55,162.5,0,0,0
2025-01-03 06:55:00,19.37,43.08,162.3,0,0,0
2025-01-03 07:00:00,19.21,70.17,150.4,0,0,0
2025-01-03 07:05:00,19.28,74.2,161.5,0,0,0
2025-01-03 07:10:00,19.6,71.14,156.5,0,0,0
2025-01-03 07:15:00,19.4,73.21,160.9,0,0,0
2025-01-03 07:20:00,19.38,65.06,161.4,0,0,0
2025-01-03 07:25:00,19.84,66.61,158.8,0,0,0
2025-01-03 07:30:00,19.72,70.16,155.7,0,0,0
2025-01-03 07:35:00,20.66,67.99,155.5,0,0,0
2025-01-03 07:40:00,18.65,75.15,153.5,0,0,0
2025-01-03 07:45:00,20.58,70.71,152.7,0,0,0
2025-01-03 07:50:00,20.72,71.5,155.1,0,0,0
2025-01-03 07:55:00,19.12,66.87,150.2,0,0,0
2025-01-03 08:00:00,20.05,46.03,155.5,1,0,0
2025-01-03 08:05:00,20.1,43.93,157.7,1,0,0
2025-01-03 08:10:00,19.65,42.66,145.5,0,0,0
2025-01-03 08:15:00,20.03,39.26,147.9,0,0,0
2025-01-03 08:20:00,19.92,44.94,147.5,0,0,0
2025-01-03 08:25:00,21.42,48.54,145.9,0,0,0
2025-01-03 08:30:00,21.08,48.32,142.6,0,0,0
2025-01-03 08:35:00,21.31,44.09,145.0,0,0,0
2025-01-03 08:40:00,21.1,43.8,142.9,0,0,0
2025-01-03 08:45:00,20.24,45.94,133.9,0,0,0
2025-01-03 08:50:00,20.61,43.0,144.4,0,0,0
2025-01-03 08:55:00,21.18,45.6,144.7,0,0,0
2025-01-03 09:00:00,20.39,46.53,137.0,0,0,0
2025-01-03 09:05:00,21.42,47.45,141.9,0,0,0
2025-01-03 09:10:00,21.01,44.8,146.2,0,0,0
2025-01-03 09:15:00,21.01,44.59,143.2,0,0,0
2025-01-03 09:20:00,21.62,43.24,151.1,0,0,0
2025-01-03 09:25:00,21.55,43.35,159.3,0,0,0
2025-01-03 09:30:00,21.21,44.55,145.3,0,0,0
2025-01-03 09:35:00,22.04,45.73,144.2,0,0,0
2025-01-03 09:40:00,20.98,46.83,154.4,0,0,0
2025-01-03 09:45:00,21.89,43.39,158.2,0,0,0
2025-01-03 09:50:00,21.95,47.99,154.9,0,0,0
2025-01-03 09:55:00,21.56,44.46,164.7,0,0,0
2025-01-03 10:00:00,21.94,44.96,151.8,0,0,0
2025-01-03 10:05:00,21.21,43.51,162.8,0,0,0
2025-01-03 10:10:00,22.36,40.15,156.8,0,0,0
2025-01-03 10:15:00,21.87,46.77,168.6,0,0,0
2025-01-03 10:20:00,21.76,46.47,169.8,0,0,0
2025-01-03 10:25:00,22.61,44.44,155.5,0,0,0
2025-01-03 10:30:00,21.8,45.13,155.8,0,0,0
2025-01-03 10:35:00,21.5,46.03,161.8,0,0,0
2025-01-03 10:40:00,21.49,41.87,154.2,0,0,0
2025-01-03 10:45:00,22.63,43.94,154.4,0,0,0
2025-01-03 10:50:00,21.75,46.59,153.1,0,0,0
2025-01-03 10:55:00,23.32,42.49,141.6,0,0,0
2025-01-03 11:00:00,21.46,45.59,149.3,0,0,0
2025-01-03 11:05:00,23.4,42.29,144.1,0,0,0
2025-01-03 11:10:00,22.72,45.93,143.4,0,0,0
2025-01-03 11:15:00,22.62,44.93,151.5,0,0,0
2025-01-03 11:20:00,22.45,41.77,136.6,0,0,0
2025-01-03 11:25:00,22.97,47.33,145.8,0,0,0
2025-01-03 11:30:00,22.81,43.53,139.5,0,0,0
2025-01-03 11:35:00,23.43,43.38,138.9,0,0,0
2025-01-03 11:40:00,22.99,45.4,144.0,0,0,0
2025-01-03 11:45:00,23.05,47.3,141.8,0,0,0
2025-01-03 11:50:00,22.84,42.97,143.3,0,0,0
2025-01-03 11:55:00,23.05,45.12,146.0,0,0,0
2025-01-03 12:00:00,23.28,45.86,140.5,0,0,0
2025-01-03 12:05:00,22.31,46.39,140.4,0,0,0
2025-01-03 12:10:00,22.54,45.35,139.5,0,0,0
2025-01-03 12:15:00,23.63,44.27,142.4,0,0,0
2025-01-03 12:20:00,23.38,43.34,163.1,0,0,0
2025-01-03 12:25:00,23.25,45.17,156.4,0,0,0
2025-01-03 12:30:00,23.39,42.86,145.2,0,0,0
2025-01-03 12:35:00,23.59,39.16,147.1,0,0,0
2025-01-03 12:40:00,23.19,45.87,157.7,0,0,0
2025-01-03 12:45:00,23.11,46.81,159.5,0,0,0
2025-01-03 12:50:00,23.63,40.27,160.7,0,0,0
2025-01-03 12:55:00,23.08,42.98,157.7,0,0,0
2025-01-03 13:00:00,23.8,46.24,159.0,0,0,0
2025-01-03 13:05:00,22.78,49.11,0.0,0,0,3
2025-01-03 13:10:00,24.18,45.04,0.0,0,0,3
2025-01-03 13:15:00,23.93,43.54,0.0,0,0,3
2025-01-03 13:20:00,23.85,44.63,0.0,0,0,3
2025-01-03 13:25:00,24.24,47.75,0.0,0,0,3
2025-01-03 13:30:00,24.6,43.71,0.0,0,0,3
2025-01-03 13:35:00,24.3,43.4,0.0,0,0,3
2025-01-03 13:40:00,22.9,44.03,0.0,0,0,3
2025-01-03 13:45:00,23.2,43.09,0.0,0,0,3
2025-01-03 13:50:00,23.55,45.25,0.0,0,0,3
2025-01-03 13:55:00,23.89,48.25,0.0,0,0,3
2025-01-03 14:00:00,24.16,45.65,0.0,0,0,3
2025-01-03 14:05:00,23.55,44.5,0.0,0,0,3
2025-01-03 14:10:00,24.02,44.42,0.0,0,0,3
2025-01-03 14:15:00,23.56,41.87,0.0,0,0,3
2025-01-03 14:20:00,23.65,46.77,0.0,0,0,3
2025-01-03 14:25:00,23.26,44.84,0.0,0,0,3
2025-01-03 14:30:00,23.51,44.64,0.0,0,0,3
2025-01-03 14:35:00,23.31,51.39,0.0,0,0,3
2025-01-03 14:40:00,23.5,45.6,0.0,0,0,3
2025-01-03 14:45:00,24.52,43.5,0.0,0,0,3
2025-01-03 14:50:00,23.52,44.15,0.0,0,0,3
2025-01-03 14:55:00,25.32,47.3,0.0,0,0,3
2025-01-03 15:00:00,24.25,45.23,0.0,0,0,3
2025-01-03 15:05:00,24.09,42.12,146.0,0,0,0
2025-01-03 15:10:00,23.57,46.84,143.9,0,0,0
2025-01-03 15:15:00,24.34,43.66,142.9,0,0,0
2025-01-03 15:20:00,23.7,48.75,149.9,0,0,0
2025-01-03 15:25:00,24.04,47.16,151.3,0,0,0
2025-01-03 15:30:00,25.25,44.11,166.6,0,0,0
2025-01-03 15:35:00,23.92,47.56,158.2,0,0,0
2025-01-03 15:40:00,24.53,45.14,150.5,0,0,0
2025-01-03 15:45:00,23.59,46.71,155.7,0,0,0
2025-01-03 15:50:00,23.91,45.97,164.4,0,0,0
2025-01-03 15:55:00,24.8,43.31,170.3,0,0,0
2025-01-03 16:00:00,23.58,43.71,152.1,0,0,0
2025-01-03 16:05:00,24.79,47.06,150.5,0,0,0
2025-01-03 16:10:00,24.22,44.33,168.7,0,0,0
2025-01-03 16:15:00,23.56,44.19,160.6,0,0,0
2025-01-03 16:20:00,24.14,43.09,153.2,0,0,0
2025-01-03 16:25:00,24.28,45.85,158.9,0,0,0
2025-01-03 16:30:00,24.08,49.13,141.5,0,0,0
2025-01-03 16:35:00,22.96,42.86,153.1,0,0,0
2025-01-03 16:40:00,23.36,45.05,152.9,0,0,0
2025-01-03 16:45:00,23.57,47.82,154.1,0,0,0
2025-01-03 16:50:00,23.62,44.84,142.6,0,0,0
2025-01-03 16:55:00,23.94,45.9,146.4,0,0,0
2025-01-03 17:00:00,23.69,42.88,139.7,0,0,0
2025-01-03 17:05:00,22.9,45.86,144.2,0,0,0
2025-01-03 17:10:00,23.72,44.63,137.3,0,0,0
2025-01-03 17:15:00,23.8,46.97,138.8,0,0,0
2025-01-03 17:20:00,23.74,47.37,135.3,0,0,0
2025-01-03 17:25:00,23.96,50.18,143.3,0,0,0
2025-01-03 17:30:00,23.8,46.16,144.4,0,0,0
2025-01-03 17:35:00,23.57,45.65,139.3,0,0,0
2025-01-03 17:40:00,23.26,45.39,141.3,0,0,0
2025-01-03 17:45:00,22.43,44.29,134.9,0,0,0
2025-01-03 17:50:00,23.43,45.68,141.9,0,0,0
2025-01-03 17:55:00,23.27,44.41,144.6,0,0,0
2025-01-03 18:00:00,23.26,45.34,159.6,1,0,0
2025-01-03 18:05:00,22.44,47.64,142.7,1,0,0
2025-01-03 18:10:00,22.49,42.99,157.4,0,0,0
2025-01-03 18:15:00,23.5,47.28,156.9,0,0,0
2025-01-03 18:20:00,22.91,47.63,155.0,0,0,0
2025-01-03 18:25:00,23.22,44.76,164.0,0,0,0
2025-01-03 18:30:00,22.84,40.76,158.6,0,0,0
2025-01-03 18:35:00,22.79,43.78,159.9,0,0,0
2025-01-03 18:40:00,23.19,47.59,158.6,0,0,0
2025-01-03 18:45:00,22.41,44.95,165.7,0,0,0
2025-01-03 18:50:00,22.66,43.0,165.4,0,0,0
2025-01-03 18:55:00,22.33,43.99,156.8,0,0,0
2025-01-03 19:00:00,22.28,73.02,153.1,0,0,0
2025-01-03 19:05:00,22.29,66.8,158.0,0,0,0
2025-01-03 19:10:00,22.5,67.07,154.1,0,0,0
2025-01-03 19:15:00,22.09,67.88,156.6,0,0,0
2025-01-03 19:20:00,22.9,68.94,161.7,0,0,0
2025-01-03 19:25:00,21.76,63.61,151.6,0,0,0
2025-01-03 19:30:00,22.05,69.63,152.0,0,0,0
2025-01-03 19:35:00,21.87,67.12,150.7,0,0,0
2025-01-03 19:40:00,22.75,77.15,152.8,0,0,0
2025-01-03 19:45:00,22.06,71.36,135.6,0,0,0
2025-01-03 19:50:00,22.42,71.82,142.1,0,0,0
2025-01-03 19:55:00,21.1,66.1,144.7,0,0,0
2025-01-03 20:00:00,21.91,45.81,148.4,0,0,0
2025-01-03 20:05:00,22.16,44.95,138.9,0,0,0
2025-01-03 20:10:00,21.69,43.19,131.2,0,0,0
2025-01-03 20:15:00,22.12,45.65,143.2,0,0,0
2025-01-03 20:20:00,21.26,42.64,136.8,0,0,0
2025-01-03 20:25:00,22.16,47.38,134.3,0,0,0
2025-01-03 20:30:00,22.54,44.07,137.6,0,0,0
2025-01-03 20:35:00,21.15,45.4,140.7,0,0,0
2025-01-03 20:40:00,21.04,45.57,139.7,0,0,0
2025-01-03 20:45:00,21.92,44.48,133.1,0,0,0
2025-01-03 20:50:00,21.92,46.17,150.1,0,0,0
2025-01-03 20:55:00,20.8,44.05,153.7,0,0,0
2025-01-03 21:00:00,20.79,46.74,152.4,0,0,0
2025-01-03 21:05:00,20.79,42.31,145.3,0,0,0
2025-01-03 21:10:00,20.2,45.25,151.7,0,0,0
2025-01-03 21:15:00,20.34,48.88,154.4,0,0,0
2025-01-03 21:20:00,20.24,43.0,159.0,0,0,0
2025-01-03 21:25:00,20.29,43.64,160.7,0,0,0
2025-01-03 21:30:00,20.59,46.03,154.8,0,0,0
2025-01-03 21:35:00,20.66,45.36,159.7,0,0,0
2025-01-03 21:40:00,21.25,45.7,162.1,0,0,0
2025-01-03 21:45:00,19.92,45.98,167.3,0,0,0
2025-01-03 21:50:00,20.84,46.27,163.4,0,0,0
2025-01-03 21:55:00,20.18,47.22,163.4,0,0,0
2025-01-03 22:00:00,20.2,45.82,159.1,0,0,0
2025-01-03 22:05:00,20.5,44.52,164.6,0,0,0
2025-01-03 22:10:00,19.54,46.35,158.3,0,0,0
2025-01-03 22:15:00,20.23,48.8,150.5,0,0,0
2025-01-03 22:20:00,20.06,44.73,160.1,0,0,0
2025-01-03 22:25:00,20.16,43.05,154.8,0,0,0
2025-01-03 22:30:00,20.0,47.21,147.3,0,0,0
2025-01-03 22:35:00,21.02,44.76,145.3,0,0,0
2025-01-03 22:40:00,19.41,40.65,147.5,0,0,0
2025-01-03 22:45:00,19.41,46.69,146.7,0,0,0
2025-01-03 22:50:00,19.3,43.93,144.0,0,0,0
2025-01-03 22:55:00,19.28,44.82,143.4,0,0,0
2025-01-03 23:00:00,19.18,45.66,149.4,0,0,0
2025-01-03 23:05:00,20.04,45.38,145.7,0,0,0
2025-01-03 23:10:00,20.1,46.42,141.0,0,0,0
2025-01-03 23:15:00,19.05,44.13,144.8,0,0,0
2025-01-03 23:20:00,18.86,46.03,135.3,0,0,0
2025-01-03 23:25:00,19.46,44.48,143.1,0,0,0
2025-01-03 23:30:00,18.9,46.48,151.2,0,0,0
2025-01-03 23:35:00,19.44,46.23,142.3,0,0,0
2025-01-03 23:40:00,19.17,43.13,140.6,0,0,0
2025-01-03 23:45:00,18.26,47.17,143.2,0,0,0
2025-01-03 23:50:00,19.75,43.93,142.7,0,0,0
2025-01-03 23:55:00,19.82,46.62,146.1,0,0,0
